id,file,normed,cat,word,wordcat,inflected_prop,conc_cat,main,Perceptualstrength,Exclusivity,Auditory,Haptic,Visual,SD_Auditory,SD_Haptic,SD_Visual,freq_lg10CD_SUBTLEXNL,freq_lg10WF_SUBTLEXNL,freq_CELEX_lem,inflected_adj_freq_lg10CD_SUBTLEXNL,AoA_Brysbaertetal2014,concrete_Brysbaertetal2014,known_Brysbaertetal2014,letters,phonemes_DUTCHPOND,orth_neighbours_DUTCHPOND,phon_neighbours_DUTCHPOND,a1,h1,v1,a2,h2,v2,a3,h3,v3,a4,h4,v4,a5,h5,v5,a6,h6,v6,a7,h7,v7,a8,h8,v8,a9,h9,v9,a10,h10,v10,English_Word_Lynott_Connell_2009_2013,English_Main_Lynott_Connell_2009_2013,English_Perceptualstrength_Lynott_Connell_2009_2013,English_Exclusivity_Lynott_Connell_2009_2013,English_Auditory_Lynott_Connell_2009_2013,English_Haptic_Lynott_Connell_2009_2013,English_Visual_Lynott_Connell_2009_2013,English_Letters_Lynott_Connell_2009_2013
695,1,Dut_Eng,Concept,voet,noun,NA,de,Haptic,4.714,0.256,1.857,4.714,4.571,1.574,0.756,0.535,3.16,3.35,2.352,NA,4.11,4.87,100,4,3,16,21,4,5,5,3,5,4,0,5,5,3,3,4,0,5,5,2,5,5,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,foot,Visual,3.941,0.347,1.294,3.941,4.412,4
696,1,Dut_Eng,Concept,voeten,noun,NA,de,Visual,4.429,0.224,2,4.429,4.429,2,0.976,0.787,3.25,3.41,NA,NA,3.79,4.93,100,6,5,7,11,5,5,5,4,3,3,0,5,5,3,3,4,1,5,5,0,5,5,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,feet,Visual,3.5,0.322,2.063,3.5,4.5,4
699,2,Dut_Eng,Concept,vondst,noun,NA,de,Visual,2.889,0.228,1.444,2,2.889,2.007,1.581,2.261,2.14,2.24,1.079,NA,7.67,2.87,100,6,6,0,0,5,0,5,0,0,0,4,4,4,3,3,4,0,3,5,1,1,5,0,4,3,0,2,0,0,1,0,NA,NA,NA,finish,Visual,2.235,0.331,2.235,1,3.353,6
700,3,Dut_Eng,Concept,voorbereiding,noun,NA,de,Visual,1.778,0.231,1.778,0.778,1.778,1.787,1.394,1.641,2.28,2.33,1.532,NA,9.06,2.4,100,13,10,0,0,0,0,0,1,1,3,0,0,0,4,4,1,0,0,0,4,0,4,4,0,2,2,0,2,1,2,4,NA,NA,NA,preparation,Visual,1.813,0.234,1.813,1.625,3.063,11
703,1,Dut_Eng,Concept,voorziening,noun,NA,de,Auditory,2.143,0.229,2.143,1,1.857,2.116,1.732,1.676,1.23,1.26,1.556,NA,10.65,1.87,100,11,NA,0,0,4,4,4,5,3,1,0,0,2,3,0,4,0,0,0,3,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,provision,Visual,1,0.334,0.938,1,2.353,9
704,2,Dut_Eng,Concept,vorm,noun,NA,de,Visual,3.667,0.462,0.333,3.222,3.667,0.707,2.279,2.179,3.12,3.24,2.522,NA,6.28,3,100,4,4,5,5,0,5,5,0,0,0,1,5,5,0,5,3,0,3,5,2,1,5,0,5,5,0,5,0,0,0,5,NA,NA,NA,form,Visual,2,0.403,0.882,2,3.235,4
705,1,Dut_Eng,Concept,vraag,noun,NA,de,Auditory,4.286,0.328,4.286,1.429,3,1.113,2.44,1.826,3.81,4.28,2.678,NA,5,2.47,100,5,4,7,9,5,5,4,5,5,5,2,0,3,4,0,2,5,0,0,5,0,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,question,Auditory,4.706,0.625,4.706,0.118,2.706,8
707,3,Dut_Eng,Concept,vreemdeling,noun,NA,de,Visual,3.556,0.35,1.889,1.222,3.556,1.965,1.641,1.333,2.54,2.66,1.301,NA,9.76,2.67,94.4,11,9,0,0,0,0,5,2,0,3,0,0,5,5,5,2,0,0,1,2,2,4,5,2,4,2,1,4,1,1,4,NA,NA,NA,stranger,Visual,2.706,0.395,2.706,1.353,4.353,8
708,2,Dut_Eng,Concept,vriend,noun,NA,de,Auditory,4.667,0.042,4.667,4.111,4.556,0.707,1.167,1.014,3.79,4.33,2.453,NA,4.84,2.4,100,6,5,1,2,5,4,5,5,5,5,5,5,5,3,3,4,5,5,5,5,3,5,5,2,5,4,5,2,5,5,5,NA,NA,NA,friend,Visual,4.118,0.307,4.118,3.059,4.765,6
709,1,Dut_Eng,Concept,vrijheid,noun,NA,de,Visual,3.286,0.204,1.857,1.857,3.286,1.773,1.952,1.604,3.11,3.36,2.097,NA,8.28,1.47,100,8,6,0,0,3,5,4,3,2,3,4,0,3,3,3,4,0,0,0,0,0,5,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,liberty,Visual,2.294,0.431,2.294,0.706,2.706,7
710,3,Dut_Eng,Concept,vrijwilliger,noun,NA,de,Visual,3.333,0.212,2.222,1.778,3.333,1.922,1.922,1.732,2.32,2.4,1.041,NA,10.23,2.93,97.9,12,10,2,2,5,5,5,2,0,2,0,0,5,4,3,4,0,0,0,3,4,5,4,2,2,2,2,3,0,0,4,NA,NA,NA,voluntary,Visual,1.125,0.557,1.125,0.5,2.875,9
712,1,Dut_Eng,Concept,waarde,noun,NA,de,Visual,2.571,0.125,2.571,1.714,2.571,1.618,1.704,1.902,2.93,3.05,2.199,NA,7.96,1.73,100,6,5,7,10,3,4,5,3,3,3,5,3,4,3,2,4,3,0,0,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,value,Visual,2.706,0.314,2.706,1.882,3.412,5
713,1,Dut_Eng,Concept,wacht,noun,NA,de,Visual,2.429,0.4,0.714,1.143,2.429,1.254,1.676,1.718,3.87,4.56,1.491,NA,5.44,3.2,99.1,5,4,10,21,3,4,3,2,3,2,0,0,2,0,1,4,0,0,0,0,0,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,hold,Haptic,4.353,0.518,0.294,4.353,3.059,4
722,1,Dut_Eng,Concept,weerstand,noun,NA,de,Visual,3.143,0.157,2,2.143,3.143,1.414,1.773,1.574,2.36,2.43,1.519,NA,10.61,2.33,100,9,8,0,0,3,4,3,3,3,3,3,0,4,3,1,4,0,0,0,0,3,5,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,resistance,Visual,2.813,0.381,2.313,2.813,3.625,10
730,3,Dutch,Concept,wind,noun,NA,de,Haptic,3.778,0.186,3.778,3.778,2,1.093,0.833,1.803,3.13,3.35,2.045,NA,4.97,4.47,100,4,4,12,30,5,5,3,3,4,1,4,3,0,3,4,5,5,3,3,5,5,3,3,3,3,2,3,0,4,4,0,NA,NA,NA,wind,NA, ,NA,NA,NA,NA,4
733,1,Dut_Eng,Concept,worp,noun,NA,de,Visual,3.429,0.235,1.714,2.143,3.429,1.38,1.574,1.813,2.23,2.47,0.699,NA,7.14,4.07,100,4,4,4,6,3,4,4,3,2,5,2,0,5,3,3,4,0,0,0,0,3,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,throw,Visual,3.176,0.473,1.471,3.176,4.176,5
734,1,Dut_Eng,Concept,wrok,noun,NA,de,Auditory,2.429,0.089,2.429,1.857,2.143,1.618,2.116,1.574,2.2,2.26,0.903,NA,11.05,1.8,97.5,4,4,4,7,2,5,4,3,3,2,3,0,3,1,4,4,5,0,0,0,1,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,spite,Auditory,2.875,0.517,2.875,0.375,2.313,5
737,2,Dut_Eng,Concept,zaken,noun,NA,de,Visual,3.444,0.239,2.333,1.667,3.444,2.345,1.732,1.81,3.58,3.91,NA,NA,9.11,2.27,100,5,5,15,20,5,3,5,5,5,5,4,3,4,1,1,2,0,2,2,5,1,5,0,0,5,0,0,0,1,0,3,NA,NA,NA,business,Visual,1.824,0.478,1.824,0.647,3.529,8
740,1,Dut_Eng,Concept,zee,noun,NA,de,Visual,3.857,0.105,2.857,2.857,3.857,1.773,1.864,1.464,3.14,3.47,2.155,NA,4.78,4.73,100,3,2,18,18,5,5,5,4,3,3,3,5,5,3,3,4,0,0,5,1,1,1,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,sea,Visual,4.059,0.1,4.059,3.706,4.765,3
741,1,Dut_Eng,Concept,zeep,noun,NA,de,Haptic,4.429,0.343,1.143,4.429,4,1.215,0.976,1.414,2.68,2.79,1.204,NA,3.9,4.87,100,4,3,8,9,2,5,5,3,3,2,2,5,5,1,3,4,0,5,5,0,5,5,0,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,soap,Haptic,4.118,0.272,0.353,4.118,4.059,4
745,2,Dutch,Concept,zenuw,noun,NA,de,Haptic,1.889,0.342,0.444,1.889,1.889,1.014,2.369,1.833,1.87,1.96,1.415,NA,9.98,4.07,100,5,4,0,0,0,0,0,0,0,0,3,5,4,0,5,2,0,0,2,1,1,1,0,5,3,0,1,0,0,0,5,NA,NA,NA,nerve,NA, ,NA,NA,NA,NA,5
748,1,Dut_Eng,Concept,ziekte,noun,NA,de,Visual,3,0.088,2.857,2.286,3,2.116,1.799,2.309,2.98,3.21,2.086,NA,5.96,3.33,99.6,6,5,3,3,5,4,5,3,3,2,4,2,5,3,1,4,0,0,0,5,5,5,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,disease,Visual,2.471,0.234,2.471,2.235,3.412,7
749,2,Dutch,Concept,zijde,noun,NA,de,Haptic,2.889,0.449,0.444,2.889,2.111,0.726,2.028,1.616,2.78,2.92,1.914,NA,9.84,4.2,100,5,4,5,12,0,4,2,0,0,0,2,4,4,1,4,4,0,3,2,1,1,1,0,5,4,0,5,0,0,0,2,NA,NA,NA,silk,NA, ,NA,NA,NA,NA,4
755,1,Dut_Eng,Concept,zus,noun,NA,de,Visual,4.429,0.176,3.571,2.571,4.429,1.718,1.902,1.134,3.35,3.76,1.146,NA,4.14,3.07,100,3,3,10,12,5,5,5,5,2,2,4,5,5,3,1,4,0,0,5,4,3,5,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,sister,Auditory,3.625,0.286,3.625,2.529,3.529,6
9,2,Dut_Eng,Concept,advies,noun,NA,het,Auditory,4.556,0.409,4.556,1.333,2,0.882,1.581,2,3.04,3.16,1.699,NA,9.59,1.87,100,6,5,0,0,5,2,3,5,5,5,5,2,1,5,1,2,3,0,0,3,1,5,5,1,2,5,0,0,5,0,0,NA,NA,NA,advice,Auditory,4.882,0.703,4.882,0,2.059,6
14,3,Dut_Eng,Concept,afval,noun,NA,het,Visual,3.889,0.338,1.333,2.333,3.889,1.581,2,1.616,2.56,2.74,1.176,NA,7.29,3.8,100,5,5,1,1,1,5,5,1,1,3,5,0,5,2,4,4,0,0,0,0,1,5,2,5,5,1,2,4,0,3,4,NA,NA,NA,waste,Visual,1.471,0.305,1.118,1.471,4.118,5
16,3,Dut_Eng,Concept,ambacht,noun,NA,het,Visual,4.222,0.329,1.444,2.778,4.222,1.59,1.856,0.833,1,1.04,0.699,NA,11.03,2.87,100,7,NA,0,0,1,3,5,0,1,3,0,5,5,0,4,4,5,0,5,2,5,5,1,1,3,2,4,4,2,2,4,NA,NA,NA,craft,Visual,3.235,0.331,1.882,3.235,3.706,5
19,2,Dut_Eng,Concept,antwoord,noun,NA,het,Auditory,4.667,0.42,4.667,0.889,3.444,0.707,1.364,2.007,3.53,3.79,2.32,NA,5.28,2.67,100,8,7,1,0,5,0,5,5,0,5,4,2,5,3,4,3,5,0,0,5,1,5,5,0,5,5,0,1,5,1,2,NA,NA,NA,answer,Auditory,4,0.548,4,0.412,2.882,6
20,3,Dut_Eng,Concept,apparaat,noun,NA,het,Visual,3.444,0.101,2.556,2.778,3.444,2.068,1.922,2.068,2.65,2.89,1.491,NA,7.55,4,100,8,6,0,1,5,5,0,2,2,3,0,0,5,5,4,5,0,0,0,3,2,5,5,5,5,2,4,4,1,3,4,NA,NA,NA,device,Visual,3.471,0.384,2.588,3.471,4.176,6
22,2,Dut_Eng,Concept,arrangement,noun,NA,het,Visual,3.333,0.46,1.444,0.778,3.333,1.667,1.302,1.658,1.18,1.2,0,NA,11.61,2.27,100,11,NA,0,0,1,1,5,3,0,3,1,1,4,5,4,3,0,0,0,2,1,3,0,0,5,1,0,2,0,0,5,NA,NA,NA,arrangement,Visual,1.824,0.417,1.824,1.471,3.412,11
23,3,Dut_Eng,Concept,aspect,noun,NA,het,Visual,1.375,0.381,0.875,0.375,1.375,1.458,0.744,1.996,2.04,2.08,1.959,NA,10.96,1.47,100,6,6,0,0,2,1,5,NA,NA,NA,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,NA,NA,NA,aspect,Visual,1.875,0.286,1.875,0.8,2.375,6
24,3,Dut_Eng,Concept,atoom,noun,NA,het,Visual,0.778,0.286,0.444,0.333,0.778,1.333,0.5,1.563,1.64,1.71,0.845,NA,12.58,2.6,100,5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,4,1,4,NA,NA,NA,atom,Visual,1,0.197,1,0.941,1.375,4
28,1,Dut_Eng,Concept,bad,noun,NA,het,Haptic,3.857,0.157,2.286,3.857,3.857,1.89,1.464,1.464,3.06,3.27,1.38,NA,4.21,4.67,100,3,3,15,49,5,5,5,4,3,3,2,5,5,3,4,4,0,5,5,0,1,1,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,bath,Haptic,4.529,0.301,2.647,4.529,4,4
34,2,Dut_Eng,Concept,bedrag,noun,NA,het,Visual,4.333,0.226,2.222,2.778,4.333,2.108,1.787,1.658,2.71,2.81,1.69,NA,8.11,2.87,100,6,6,2,5,4,3,5,0,5,0,2,5,4,1,1,5,0,3,5,5,4,5,3,0,5,0,1,5,5,3,5,NA,NA,NA,amount,Visual,3.118,0.222,2,3.118,4.059,6
35,1,Dut_Eng,Concept,been,noun,NA,het,Visual,4.571,0.28,1.571,4.571,4.571,1.512,1.134,0.535,3.14,3.37,2.274,NA,4.09,5,100,4,3,18,18,4,5,5,3,5,4,0,5,5,1,2,4,0,5,5,2,5,5,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,leg,Visual,4.647,0.41,0.647,4.647,4.706,3
37,2,Dut_Eng,Concept,begin,noun,NA,het,Visual,2.556,0.177,1.556,1.556,2.556,1.944,2.128,1.944,3.66,3.93,2.342,NA,5.61,2.2,100,5,5,4,6,4,4,4,5,0,5,1,5,3,1,4,2,0,0,1,3,1,5,0,0,3,0,0,0,0,0,0,NA,NA,NA,beginning,Visual,2,0.302,2,1.375,3,9
39,2,Dut_Eng,Concept,beheer,noun,NA,het,Visual,1.25,0.4,0.25,1,1.25,0.463,1.604,2.053,1.95,2.01,1.176,NA,10.39,2.33,100,6,6,5,10,NA,NA,NA,0,0,0,1,4,4,0,3,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,NA,NA,NA,management,Visual,2.824,0.475,2.824,0.353,3.529,10
44,1,Dut_Eng,Concept,belangrijkste,noun,NA,het,Visual,2.714,0.256,2.714,1.143,2.286,1.799,1.773,1.496,3.13,3.23,NA,NA,NA,NA,NA,13,11,1,1,4,5,4,1,1,2,4,0,2,3,1,4,5,0,0,2,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,main,Visual,1.353,0.372,1.353,0.941,2.353,4
49,2,Dut_Eng,Concept,bestand,noun,NA,het,Visual,3.444,0.479,0.889,1,3.444,1.691,1.581,2.128,2.41,2.59,1.415,NA,11.39,2.33,100,7,7,2,3,0,0,5,0,0,0,2,3,3,0,0,3,0,2,5,5,4,5,0,0,5,0,0,0,1,0,5,NA,NA,NA,file,Visual,2.412,0.519,0.765,2.412,4.059,4
54,1,Dut_Eng,Concept,bewijs,noun,NA,het,Visual,4,0.271,1.714,2.714,4,1.496,2.059,1.155,3.37,3.65,1.806,NA,8.72,2.27,100,6,5,1,2,4,5,5,3,5,3,1,3,2,2,3,5,0,0,5,0,0,4,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,proof,Visual,3.353,0.235,3.353,2.059,3.882,5
56,1,Dut_Eng,Concept,bezit,noun,NA,het,Visual,3.429,0.098,2.571,2.714,3.429,1.902,1.976,1.813,3.16,3.29,1.792,NA,8.35,2,100,5,5,4,2,5,5,5,3,3,3,5,4,3,2,3,5,0,0,0,2,0,5,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,estate,Visual,1.529,0.526,1.529,1.176,4.176,6
62,3,Dut_Eng,Concept,blijven,verb,NA,het,Visual,3,0.237,1.444,2.111,3,1.333,1.537,2.062,3.84,4.35,3.096,NA,5.28,2.67,100,7,6,4,5,2,2,5,1,3,4,0,0,5,2,4,0,2,2,0,4,4,4,0,0,1,0,3,4,2,1,4,NA,NA,NA,stay,Visual,1.529,0.377,1.529,1.471,2.588,4
75,1,Dut_Eng,Concept,bot,noun,NA,het,Haptic,3.714,0.186,2.143,3.714,2.571,2.41,1.799,2.44,2.71,2.8,1.462,NA,6.71,4.47,100,3,3,29,43,5,5,5,0,3,0,0,5,5,4,4,4,5,5,0,0,0,0,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,bone,Haptic,4.059,0.269,1.588,4.059,3.412,4
90,3,Dut_Eng,Concept,bureau,noun,NA,het,Visual,3.778,0.455,0.444,3.111,3.778,1.014,1.453,1.787,3.23,3.47,1.945,NA,6.56,4.67,100,6,4,1,3,0,3,5,0,3,2,0,5,5,0,3,5,0,0,0,0,3,5,3,5,5,1,3,3,0,3,4,NA,NA,NA,desk,Visual,3.941,0.431,1.353,3.941,4.412,4
93,2,Dut_Eng,Concept,centrum,noun,NA,het,Visual,4.333,0.6,2,0.333,4.333,2.062,0.707,1.118,2.82,2.97,1.748,NA,8.22,2.8,100,7,7,0,0,0,0,5,5,0,5,2,2,3,4,0,4,0,0,2,3,1,5,0,0,5,0,0,5,4,0,5,NA,NA,NA,center,Visual,2.294,0.466,0.706,2.294,4,6
94,2,Dut_Eng,Concept,cijfer,noun,NA,het,Visual,3.667,0.382,3.111,0.778,3.667,1.764,1.641,1.871,2.14,2.27,1.58,NA,6.03,3.27,100,6,5,1,1,5,0,5,5,0,5,2,5,2,4,1,4,2,0,0,3,1,5,5,0,5,0,0,2,2,0,5,NA,NA,NA,grade,Visual,1.059,0.613,1.059,0.412,2.765,5
97,1,Dutch,Concept,compliment,noun,NA,het,Auditory,4,0.392,4,1.143,2.143,1,1.069,2.268,2.59,2.63,1.079,NA,8.83,2.4,100,10,10,0,0,5,2,5,3,2,5,3,0,2,5,2,0,5,0,0,3,2,3,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,compliment,NA, ,NA,NA,NA,NA,10
98,2,Dut_Eng,Concept,concept,noun,NA,het,Visual,2.625,0.342,1.625,0.875,2.625,1.768,1.356,1.847,2.34,2.41,1.114,NA,11.33,1.53,100,7,7,1,1,NA,NA,NA,0,0,0,1,1,4,1,3,3,0,0,2,4,3,5,4,0,4,0,0,0,3,0,3,NA,NA,NA,concept,Visual,2.353,0.232,2.353,1.118,2.765,7
103,1,Dut_Eng,Concept,contact,noun,NA,het,Haptic,3.714,0.136,2.429,3.714,3.286,2.225,1.89,1.976,3.37,3.61,2.204,NA,8.59,2.4,100,7,7,2,2,5,5,5,2,3,2,1,5,2,4,3,4,0,0,0,0,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,contact,Haptic,3.529,0.212,2.529,3.529,3.412,7
104,3,Dut_Eng,Concept,contract,noun,NA,het,Visual,3.333,0.266,1.444,2.333,3.333,1.667,2.236,1.581,2.89,3.19,1.322,NA,10.78,3.2,100,8,8,2,2,5,5,5,1,1,3,0,5,5,3,2,1,0,5,4,2,0,5,1,0,1,1,3,3,0,0,3,NA,NA,NA,contract,Visual,2.588,0.461,2.588,1.529,3.941,8
106,3,Dut_Eng,Concept,dak,noun,NA,het,Visual,4,0.483,0.889,1.556,4,1.833,1.81,1.658,3.16,3.38,1.756,NA,5.38,4.8,100,3,3,21,27,5,5,5,0,1,3,0,0,5,3,3,5,0,0,0,0,0,4,0,0,5,0,2,4,0,3,5,NA,NA,NA,roof,Visual,1.941,0.615,0.529,1.941,4.471,4
109,3,Dut_Eng,Concept,deel,noun,NA,het,Visual,2.75,0.546,0.5,0.875,2.75,0.926,1.356,2.121,3.54,3.79,2.589,NA,6.13,2.67,98.1,4,3,13,16,0,0,5,0,1,3,0,0,0,2,3,4,0,0,0,0,3,5,0,0,1,2,0,4,NA,NA,NA,NA,NA,NA,portion,Visual,2.412,0.328,0.647,2.412,4,7
111,2,Dut_Eng,Concept,dek,noun,NA,het,Visual,2.875,0.304,1.125,1.75,2.875,1.246,1.669,1.727,2.8,2.98,1.23,NA,8.28,4.33,99.6,3,3,22,25,3,3,5,0,0,0,2,1,3,2,3,3,0,0,1,2,4,3,0,3,5,NA,NA,NA,0,0,3,NA,NA,NA,deck,Visual,2,0.475,1,2,3.412,4
121,"1, 2",Dut_Eng,Concept,doel,noun,NA,het,Auditory,2.813,0.212,2.813,1.438,2.25,1.85,1.841,1.581,3.3,3.53,2.218,NA,7.93,2.13,100,4,3,16,18,4,5,4,4,2,2,3,0,3,5,3,4,3,0,0,0,0,0,3.5,1.5,3,NA,NA,NA,0,0,2,NA,NA,NA,purpose,Auditory,2.438,0.391,1.063,2.438,2.542,7
132,2,Dut_Eng,Concept,drama,noun,NA,het,Visual,3.889,0.256,3.111,1.667,3.889,2.028,2.291,1.764,2.56,2.69,1.204,NA,9.44,2.27,100,5,5,0,0,5,5,5,0,0,0,3,5,4,5,4,5,2,0,2,4,1,5,4,0,4,0,0,5,5,0,5,NA,NA,NA,drama,Visual,3.235,0.423,3.235,0.941,3.941,5
148,1,Dut_Eng,Concept,effect,noun,NA,het,Visual,3.143,0.415,2,0.714,3.143,1,1.254,1.676,2.77,2.85,1.94,NA,9.55,2.07,100,6,5,0,0,3,3,4,3,2,2,2,0,3,2,0,4,0,0,0,2,0,5,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,effect,Visual,2.647,0.193,2.647,1.824,3.118,6
157,2,Dut_Eng,Concept,enthousiasme,noun,NA,het,Auditory,4.556,0.082,4.556,3.556,4.111,0.726,1.878,1.537,2.25,2.29,1.23,NA,9.15,2.53,100,12,10,1,1,5,4,5,5,3,5,5,5,5,5,5,4,3,5,1,4,1,5,5,4,5,4,5,2,5,0,5,NA,NA,NA,enthusiasm,Visual,3.294,0.34,3.294,1.294,3.706,10
160,2,Dut_Eng,Concept,exemplaar,noun,NA,het,Visual,3.778,0.274,1.556,2.778,3.778,2.007,2.108,2.167,2.37,2.44,1.447,NA,NA,NA,NA,9,9,0,0,0,4,5,0,5,5,4,3,4,3,5,5,0,0,0,2,1,5,5,5,5,0,0,0,0,2,5,NA,NA,NA,instance,Visual,0.882,0.391,0.882,0.529,1.647,8
165,2,Dut_Eng,Concept,feit,noun,NA,het,Auditory,3.889,0.3,3.889,1.556,2.333,1.833,2.128,2.236,3.15,3.27,2.549,NA,9.57,1.67,100,4,3,3,21,5,5,5,5,0,0,3,4,3,2,4,2,0,0,0,5,1,5,5,0,5,5,0,0,5,0,1,NA,NA,NA,fact,Auditory,3.353,0.282,3.353,1.176,3.353,4
170,2,Dut_Eng,Concept,flauwvallen,noun,NA,het,Visual,3.333,0.242,1.667,1.875,3.333,1.658,2.167,1.936,1.97,2.02,0.477,NA,7.56,3.93,100,11,8,0,0,2,NA,5,0,0,0,3,5,3,2,5,4,0,0,5,1,1,1,2,3,5,0,1,2,5,0,5,NA,NA,NA,faint,Visual,2.059,0.397,1.059,2.059,3,5
177,1,Dut_Eng,Concept,fortuin,noun,NA,het,Visual,2.429,0.25,1.143,1.571,2.429,1.574,1.512,1.813,2.69,2.8,1,NA,8.93,2.6,100,7,6,0,1,2,2,3,2,3,1,0,0,5,4,3,4,0,0,0,0,0,1,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,fortune,Visual,2.235,0.431,2.235,1,2.882,7
182,2,Dut_Eng,Concept,gat,noun,NA,het,Visual,4.889,0.333,1.778,2.667,4.889,2.224,2.345,0.333,3.14,3.34,2.004,NA,5.34,4.73,100,3,3,19,31,0,5,4,5,4,5,1,4,5,1,5,5,0,0,5,5,1,5,4,5,5,0,0,5,0,0,5,NA,NA,NA,hole,Visual,2.588,0.538,0.412,2.588,4.235,4
183,2,Dut_Eng,Concept,gebaar,noun,NA,het,Visual,4.444,0.586,0.667,1.333,4.444,1.118,1.225,1.667,2.48,2.54,1.881,NA,7.72,3.13,100,6,5,4,3,0,2,5,0,3,5,0,3,5,3,1,5,0,0,5,1,2,5,0,0,5,2,1,0,0,0,5,NA,NA,NA,gesture,Visual,1.941,0.598,0.824,1.941,4.529,7
184,3,Dut_Eng,Concept,gebied,noun,NA,het,Visual,4.444,0.347,1.556,2.333,4.444,1.424,1.658,0.726,3.19,3.41,2.384,NA,8.78,2.67,100,6,5,1,8,0,5,5,2,1,4,0,2,3,3,4,5,2,1,5,4,4,5,1,0,4,2,2,5,0,2,4,NA,NA,NA,area,Visual,2.059,0.5,1,2.059,4,4
191,3,Dut_Eng,Concept,gelach,noun,NA,het,Auditory,4.889,0.333,4.889,1.333,4.444,0.333,1.658,0.882,1.95,2.06,1.176,NA,6.44,4,100,6,5,0,2,5,0,5,4,2,3,5,5,5,5,2,5,5,0,5,5,2,5,5,0,5,5,1,4,5,0,3,NA,NA,NA,laughter,Auditory,4.882,0.491,4.882,0.941,4.118,8
192,"2, 3",Dut_Eng,Concept,geld,noun,NA,het,Visual,4.056,0.171,2.389,3.333,4.056,1.495,1.639,1.424,3.76,4.54,2.447,NA,5.34,4.6,100,4,4,7,11,5,5,5,2,2,3,0,5,5,4,4,5,1,1,1,2,1,5,3,4.5,4.5,2,3,3,2.5,4.5,5,NA,NA,NA,cash,Visual,3.853,0.369,1.676,3.853,4.647,4
194,1,Dut_Eng,Concept,geluid,noun,NA,het,Auditory,4.571,0.565,4.571,1.143,0.857,0.787,2.035,1.574,3.14,3.32,2.164,NA,4.9,3.67,100,6,5,4,6,5,3,2,3,5,4,4,0,0,5,0,0,5,0,0,5,0,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,sound,Auditory,5,0.779,5,0.588,0.765,5
196,1,Dut_Eng,Concept,gemak,noun,NA,het,Visual,2.429,0.119,1.857,1.714,2.429,1.574,1.976,1.813,2.82,2.9,1.623,NA,8.62,1.93,100,5,5,1,1,2,4,3,3,5,4,3,0,4,4,1,4,0,0,0,0,1,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,ease,Visual,1.875,0.408,1.875,1.688,2.5,4
199,3,Dut_Eng,Concept,genot,noun,NA,het,Visual,2.444,0.031,2.444,2.222,2.444,2.068,2.333,1.944,2.41,2.55,1.398,NA,10,2.33,100,5,5,1,3,0,0,0,2,2,4,5,0,0,4,5,3,5,5,5,3,5,3,0,0,0,3,3,3,0,0,4,NA,NA,NA,delight,Visual,3.353,0.162,3.353,1.941,3.412,7
203,3,Dut_Eng,Concept,gereedschap,noun,NA,het,Visual,4.222,0.241,1.889,3.556,4.222,1.764,1.59,0.833,2.64,2.76,1.041,NA,7.5,4.27,100,11,9,0,0,0,5,5,1,2,3,0,0,5,1,4,3,5,5,5,2,4,5,4,4,4,3,4,4,1,4,4,NA,NA,NA,tool,Visual,3.438,0.365,1.941,3.438,4,4
